,tconst,primaryTitle,originalTitle,startYear,genres,averageRating,numVotes
75169,tt0076752,TheSpyWhoLovedMe,The Spy Who Loved Me,1977,"Action,Adventure,Thriller",3.0,72.0
84507,tt0086356,TheStarChamber,The Star Chamber,1983,"Crime,Drama,Mystery",6.5,87414.0
57520,tt0058615,TheStarfighters,The Starfighters,1964,Drama,4.6,58.0
326635,tt0340377,TheStationAgent,The Station Agent,2003,"Comedy,Drama",8.1,116.0
160206,tt0165499,TheStormRiders,Fung wan: Hung ba tin ha,1998,"Action,Adventure,Fantasy",7.3,78.0
161498,tt0166896,TheStraightStory,The Straight Story,1999,"Biography,Drama",8.6,9.0
88161,tt0090103,TheSureThing,The Sure Thing,1985,"Comedy,Drama,Romance",6.5,89.0
831248,tt0857190,TheSweeney,The Sweeney,2012,"Action,Crime,Drama",8.2,43.0
117538,tt0120255,TheSweetHereafter,The Sweet Hereafter,1997,Drama,5.4,17.0
243498,tt0253867,TheSweetestThing,The Sweetest Thing,2002,"Comedy,Romance",9.4,7.0
96303,tt0098436,TheTallGuy,The Tall Guy,1989,"Comedy,Romance",4.2,174.0
347673,tt0362227,TheTerminal,The Terminal,2004,"Comedy,Drama,Romance",5.9,7.0
86349,tt0088247,TheTerminator,The Terminator,1984,"Action,Sci-Fi",7.0,12884.0
90091,tt0092076,TheTexasChainsawMassacre2,The Texas Chainsaw Massacre 2,1986,"Comedy,Horror",6.2,71.0
403764,tt0420294,TheTexasChainsawMassacreTheBeginning,The Texas Chainsaw Massacre: The Beginning,2006,"Horror,Thriller",6.5,11.0
105984,tt0108327,TheThingCalledLove,The Thing Called Love,1993,"Comedy,Drama,Music",6.2,13.0
51339,tt0052289,TheThingThatCouldntDie,The Thing That Couldn't Die,1958,Horror,6.9,877.0
41243,tt0041959,TheThirdMan,The Third Man,1949,"Film-Noir,Mystery,Thriller",7.3,3490.0
135860,tt0139809,TheThirteenthFloor,The Thirteenth Floor,1999,"Mystery,Sci-Fi,Thriller",6.3,26.0
2333905,tt1831806,TheThompsons,The Thompsons,2012,"Drama,Horror,Thriller",,
45631,tt0046436,TheTitfieldThunderbolt,The Titfield Thunderbolt,1953,Comedy,3.3,23.0
2265080,tt1758795,TheToDoList,The To Do List,2013,"Comedy,Romance",,
76782,tt0078405,TheToolboxMurders,The Toolbox Murders,1978,"Horror,Mystery,Thriller",5.5,374.0
1769755,tt1243957,TheTourist,The Tourist,2010,"Action,Adventure,Crime",,
70848,tt0072308,TheToweringInferno,The Towering Inferno,1974,"Action,Drama,Thriller",7.5,1100.0
814893,tt0840361,TheTown,The Town,2010,"Crime,Drama,Thriller",6.6,17.0
88245,tt0090190,TheToxicAvenger,The Toxic Avenger,1984,"Action,Comedy,Horror",5.2,5110.0
777289,tt0801526,TheTraceyFragments,The Tracey Fragments,2007,Drama,4.4,46.0
2872821,tt2426060,TheTramp,The Tramp,2013,"Action,Thriller",,
281583,tt0293662,TheTransporter,The Transporter,2002,"Action,Crime,Thriller",6.6,23.0
1818494,tt1295072,TheTrotsky,The Trotsky,2009,"Comedy,Drama",,
117660,tt0120382,TheTrumanShow,The Truman Show,1998,"Comedy,Drama,Sci-Fi",5.1,8.0
278172,tt0290095,TheTuxedo,The Tuxedo,2002,"Action,Comedy,Sci-Fi",7.4,15.0
337510,tt0351817,TheTwilightSamurai,Tasogare Seibei,2002,"Drama,History,Romance",6.2,28.0
337577,tt0351887,TheTwinsEffect,Chin gei bin,2003,"Action,Comedy,Horror",8.1,48.0
59979,tt0061135,TheUglyDachshund,The Ugly Dachshund,1966,"Comedy,Family",5.3,90.0
1673095,tt1142988,TheUglyTruth,The Ugly Truth,2009,"Comedy,Romance",,
464432,tt0482629,TheUltimateGift,The Ultimate Gift,2006,"Drama,Family,Romance",6.9,6245.0
50221,tt0051128,TheUndead,The Undead,1957,"Fantasy,Horror",8.1,482960.0
3428656,tt3737840,TheUntoldStory,The Untold Story,2019,"Comedy,Drama",,
92182,tt0094226,TheUntouchables,The Untouchables,1987,"Crime,Drama,Thriller",5.6,2125.0
112316,tt0114814,TheUsualSuspects,The Usual Suspects,1995,"Crime,Mystery,Thriller",6.2,414.0
103435,tt0105719,TheVagrant,The Vagrant,1992,"Comedy,Horror,Thriller",6.5,76.0
65210,tt0066518,TheVampireLovers,The Vampire Lovers,1970,Horror,6.2,38.0
49046,tt0049922,TheViolentYears,The Violent Years,1956,"Crime,Film-Noir,Thriller",3.8,201.0
52978,tt0053976,TheVirginSpring,Jungfrukällan,1960,Drama,6.3,80.0
1443710,tt1082886,TheWackness,The Wackness,2008,"Comedy,Drama,Romance",,
109261,tt0111667,TheWar,The War,1994,Drama,5.1,225.0
4567943,tt6288158,TheWarGame,Krig,2017,Drama,,
58773,tt0059896,TheWarLord,The War Lord,1965,"Drama,History",8.0,6619.0
886015,tt0913968,TheWarlords,Tau ming chong,2007,"Action,Drama,History",7.9,8.0
1156113,tt1032751,TheWarriorsWay,The Warrior's Way,2010,"Action,Fantasy,Western",,
1821935,tt1298649,TheWatch,The Watch,2012,"Action,Comedy,Horror",,
117757,tt0120484,TheWaterboy,The Waterboy,1998,"Comedy,Sport",5.9,24.0
2210725,tt1702014,TheWayHeLooks,Hoje Eu Quero Voltar Sozinho,2014,"Drama,Romance",,
2235163,tt1727388,TheWayWayBack,The Way Way Back,2013,"Comedy,Drama",,
104842,tt0107156,TheWeddingBanquet,Xi yan,1993,"Comedy,Drama,Romance",5.3,6.0
118085,tt0120888,TheWeddingSinger,The Wedding Singer,1998,"Comedy,Music,Romance",7.2,483.0
1679191,tt1149362,TheWhiteRibbon,Das weiße Band - Eine deutsche Kindergeschichte,2009,"Drama,History,Mystery",,
183329,tt0190138,TheWholeNineYards,The Whole Nine Yards,2000,"Comedy,Crime",7.4,206.0
115540,tt0118163,TheWholeWideWorld,The Whole Wide World,1996,"Biography,Drama,Romance",8.5,6.0
63940,tt0065214,TheWildBunch,The Wild Bunch,1969,"Action,Adventure,Western",6.7,52.0
76867,tt0078492,TheWildGeese,The Wild Geese,1978,"Action,Adventure,Drama",1.8,743.0
46833,tt0047677,TheWildOne,The Wild One,1953,"Crime,Drama,Romance",5.9,114.0
11796,tt0011960,TheWildcat,Die Bergkatze,1921,"Comedy,Drama,Romance",6.3,44.0
2222485,tt1714208,TheWoman,The Woman,2011,Horror,,
156113,tt0161100,TheWood,The Wood,1999,"Comedy,Drama,Romance",7.3,60.0
139055,tt0143145,TheWorldIsNotEnough,The World Is Not Enough,1999,"Action,Adventure,Thriller",7.6,296.0
1740871,tt1213663,TheWorldsEnd,The World's End,2013,"Action,Comedy,Sci-Fi",,
117804,tt0120536,TheWrongGuy,The Wrong Guy,1997,"Comedy,Thriller",7.2,55.0
72414,tt0073918,TheYakuza,The Yakuza,1974,"Action,Crime,Drama",6.6,300.0
933274,tt0962736,TheYoungVictoria,The Young Victoria,2009,"Biography,Drama,History",7.5,20.0
2801690,tt2333804,TheZeroTheorem,The Zero Theorem,2013,"Comedy,Drama,Fantasy",,
849721,tt0876294,TheZombieDiaries,The Zombie Diaries,2006,"Horror,Sci-Fi",5.6,240.0
112169,tt0114658,TheodoreRex,Theodore Rex,1995,"Action,Comedy,Family",6.0,46.0
451705,tt0469494,ThereWillBeBlood,There Will Be Blood,2007,Drama,7.2,6.0
126023,tt0129387,TheresSomethingAboutMary,There's Something About Mary,1998,"Comedy,Romance",5.6,7.0
94174,tt0096256,TheyLive,They Live,1988,"Action,Horror,Sci-Fi",5.3,14.0
66523,tt0067848,TheyMightBeGiants,They Might Be Giants,1971,"Comedy,Mystery,Romance",7.1,1916.0
63815,tt0065088,TheyShootHorsesDontThey,"They Shoot Horses, Don't They?",1969,Drama,5.5,20.0
81419,tt0083190,Thief,Thief,1981,"Action,Crime,Drama",8.0,21.0
235708,tt0245674,Thir13enGhosts,Thir13en Ghosts,2001,Horror,7.0,24.0
2026355,tt1510906,ThirdStar,Third Star,2010,Drama,,
142063,tt0146309,ThirteenDays,Thirteen Days,2000,"Drama,History,Thriller",6.9,35.0
474980,tt0493459,ThisFilmIsNotYetRated,This Film Is Not Yet Rated,2006,Documentary,3.3,321.0
2265114,tt1758830,ThisIs40,This Is 40,2012,"Comedy,Romance",,
461922,tt0480025,ThisIsEngland,This Is England,2006,"Crime,Drama",6.6,10.0
86359,tt0088258,ThisIsSpinalTap,This Is Spinal Tap,1984,"Comedy,Music",8.2,68.0
2108662,tt1596350,ThisMeansWar,This Means War,2012,"Action,Comedy,Romance",,
776163,tt0800369,Thor,Thor,2011,"Action,Adventure,Fantasy",7.0,6.0
2477726,tt1981115,ThorTheDarkWorld,Thor: The Dark World,2013,"Action,Adventure,Fantasy",,
61165,tt0062362,ThoroughlyModernMillie,Thoroughly Modern Millie,1967,"Comedy,Musical,Romance",4.6,151.0
370935,tt0386573,Threads,Khahit errouh,2003,Drama,6.0,16.0
14317,tt0014538,ThreeAges,Three Ages,1923,Comedy,6.3,165.0
90101,tt0092086,ThreeAmigos,¡Three Amigos!,1986,"Comedy,Western",7.5,37.0
403722,tt0420251,ThreeExtremes,Sam gang 2,2004,Horror,5.9,39.0
442154,tt0459666,ThreeTimes,Zui hao de shi guang,2005,"Drama,Romance",7.4,28.0
70827,tt0072285,ThrillerACruelPicture,Thriller - en grym film,1973,"Action,Thriller",6.4,55070.0
305642,tt0318761,Thumbsucker,Thumbsucker,2005,"Comedy,Drama",6.6,16.0
58680,tt0059800,Thunderball,Thunderball,1965,"Action,Adventure,Thriller",5.7,16.0
1708328,tt1179794,TiMER,TiMER,2009,"Comedy,Drama,Romance",,
188951,tt0196158,Ticker,Ticker,2001,"Action,Crime,Thriller",7.7,14.0
105996,tt0108339,Ticks,Ticks,1993,"Horror,Sci-Fi",4.6,45.0
394489,tt0410764,Tideland,Tideland,2005,"Drama,Fantasy,Horror",8.9,7.0
78351,tt0080025,TimeAfterTime,Time After Time,1979,"Adventure,Drama,Sci-Fi",7.5,239.0
79910,tt0081633,TimeBandits,Time Bandits,1981,"Adventure,Comedy,Fantasy",8.5,951686.0
283563,tt0295725,TimeChanger,Time Changer,2002,"Drama,Fantasy,Sci-Fi",7.5,77.0
792014,tt0816679,TimePiece,Time Piece,2006,Documentary,9.1,42.0
82985,tt0084796,TimeWalker,Time Walker,1982,"Horror,Sci-Fi",5.8,30.0
109036,tt0111438,Timecop,Timecop,1994,"Action,Crime,Sci-Fi",4.8,5.0
1862128,tt1340800,TinkerTailorSoldierSpy,Tinker Tailor Soldier Spy,2011,"Drama,Mystery,Thriller",,
1712157,tt1183732,TokyoGorePolice,Tôkyô zankoku keisatsu,2008,"Action,Comedy,Horror",,
45632,tt0046438,TokyoStory,Tôkyô monogatari,1953,Drama,5.7,473.0
434627,tt0451954,TokyoZombie,Tôkyô zonbi,2005,"Action,Comedy,Horror",5.4,7.0
106015,tt0108358,Tombstone,Tombstone,1993,"Action,Biography,Drama",7.5,15.0
112203,tt0114694,TommyBoy,Tommy Boy,1995,"Adventure,Comedy",5.6,7.0
117625,tt0120347,TomorrowNeverDies,Tomorrow Never Dies,1997,"Action,Adventure,Thriller",7.0,9.0
403731,tt0420260,TonyTakitani,Tonî Takitani,2004,Drama,7.8,106090.0
82994,tt0084805,Tootsie,Tootsie,1982,"Comedy,Drama,Romance",7.6,52.0
57577,tt0058672,Topkapi,Topkapi,1964,"Adventure,Comedy,Crime",7.3,2007.0
65165,tt0066473,ToraToraTora,Tora! Tora! Tora!,1970,"Action,Drama,History",6.5,107.0
59953,tt0061107,TornCurtain,Torn Curtain,1966,Thriller,3.1,15.0
316235,tt0329691,Torque,Torque,2004,"Action,Comedy,Crime",7.4,61.0
2488442,tt1992258,TowerBlock,Tower Block,2012,Thriller,,
453218,tt0471042,TowerHeist,Tower Heist,2011,"Action,Comedy,Crime",7.8,44.0
135715,tt0139654,TrainingDay,Training Day,2001,"Crime,Drama,Thriller",8.2,16.0
957742,tt0988047,Traitor,Traitor,2008,"Action,Crime,Drama",7.8,19.0
391074,tt0407265,Transamerica,Transamerica,2005,"Adventure,Comedy,Drama",6.0,5.0
401793,tt0418279,Transformers,Transformers,2007,"Action,Adventure,Sci-Fi",1.0,8.0
2004400,tt1488163,TrashHumpers,Trash Humpers,2009,"Comedy,Drama,Horror",,
103360,tt0105643,Troll2,Troll 2,1990,"Comedy,Fantasy,Horror",8.3,7.0
94226,tt0096310,TromasWar,Troma's War,1988,"Action,Adventure,Comedy",5.3,28.0
96383,tt0098519,TroopBeverlyHills,Troop Beverly Hills,1989,"Adventure,Comedy",8.7,7.0
913604,tt0942385,TropicThunder,Tropic Thunder,2008,"Action,Comedy,War",8.1,31.0
318914,tt0332452,Troy,Troy,2004,"Drama,History",5.3,7.0
1943602,tt1425257,TrueLegend,Su Qi-er,2010,"Action,Drama,History",,
109101,tt0111503,TrueLies,True Lies,1994,"Action,Comedy,Thriller",7.7,31.0
106056,tt0108399,TrueRomance,True Romance,1993,"Crime,Drama,Romance",7.1,15.0
100890,tt0103129,TrulyMadlyDeeply,Truly Madly Deeply,1990,"Comedy,Drama,Fantasy",4.2,10.0
450799,tt0468565,Tsotsi,Tsotsi,2005,"Crime,Drama",7.2,20.0
46451,tt0047281,TwentyFourEyes,Nijûshi no hitomi,1954,Drama,6.4,66.0
100903,tt0103143,TwentyOne,Twenty-One,1991,Drama,5.4,28.0
84634,tt0086491,TwilightZoneTheMovie,Twilight Zone: The Movie,1983,"Horror,Sci-Fi",7.5,6.0
66565,tt0067893,TwoLaneBlacktop,Two-Lane Blacktop,1971,Drama,4.2,505.0
73813,tt0075359,TwoMinuteWarning,Two-Minute Warning,1976,"Action,Crime,Drama",4.5,78.0
57599,tt0058694,TwoThousandManiacs,Two Thousand Maniacs!,1964,Horror,4.4,209.0
300790,tt0313737,TwoWeeksNotice,Two Weeks Notice,2002,"Comedy,Romance",7.7,25.0
137898,tt0141926,U571,U-571,2000,"Action,War",5.2,18.0
96408,tt0098546,UHF,UHF,1989,"Comedy,Drama",6.6,97.0
118072,tt0120873,USMarshals,U.S. Marshals,1998,"Action,Crime,Thriller",6.4,10.0
2601257,tt2109245,UltramanSaga,Urutoraman sâga,2012,"Action,Sci-Fi",,
453586,tt0471414,UltramanTheNext,Ultraman,2004,"Action,Drama,Fantasy",8.2,5.0
2312434,tt1809398,Unbroken,Unbroken,2014,"Biography,Drama,Sport",,
96416,tt0098554,UncleBuck,Uncle Buck,1989,Comedy,6.9,9.0
84651,tt0086508,UncommonValor,Uncommon Valor,1983,"Action,Drama,Thriller",6.4,39425.0
109148,tt0111552,Undefeatable,Cui hua kuang mo,1993,"Action,Crime,Thriller",7.0,20.0
41286,tt0042004,UnderCapricorn,Under Capricorn,1949,"Crime,Drama,Romance",5.4,5.0
268029,tt0279493,UndercoverBrother,Undercover Brother,2002,"Action,Comedy",5.6,7.0
27955,tt0028444,UnderseaKingdom,Undersea Kingdom,1936,"Adventure,Sci-Fi",7.4,15.0
269799,tt0281322,Undisputed,Undisputed,2002,"Action,Crime,Drama",8.4,420.0
1985426,tt1468381,Undocumented,Undocumented,2010,Horror,,
2242087,tt1734589,UnicornCity,Unicorn City,2012,"Comedy,Romance",,
1976349,tt1459013,Uninhabited,Uninhabited,2010,"Horror,Thriller",,
457340,tt0475276,United93,United 93,2006,"Drama,History,Thriller",7.4,179.0
40224,tt0040920,UnknownIsland,Unknown Island,1948,"Adventure,Horror,Romance",6.8,411.0
853876,tt0880578,Untraceable,Untraceable,2008,"Crime,Mystery,Thriller",6.4,9.0
2578185,tt2084989,UpstreamColor,Upstream Color,2013,"Drama,Sci-Fi",,
252988,tt0263757,UptownGirls,Uptown Girls,2003,"Comedy,Drama,Romance",7.7,95.0
79973,tt0081696,UrbanCowboy,Urban Cowboy,1980,"Drama,Romance,Western",5.6,38.0
142088,tt0146336,UrbanLegend,Urban Legend,1998,"Horror,Mystery",5.8,49.0
409500,tt0426155,Ushpizin,Ha-Ushpizin,2004,Drama,7.6,15.0
2597357,tt2105044,VHS,V/H/S,2012,"Horror,Thriller",,
2882909,tt2450186,VHS2,V/H/S/2,2013,"Horror,Thriller",,
836315,tt0862467,ValhallaRising,Valhalla Rising,2009,"Adventure,Drama,Fantasy",7.5,173.0
955439,tt0985699,Valkyrie,Valkyrie,2008,"Drama,History,Thriller",9.6,7.0
84667,tt0086525,ValleyGirl,Valley Girl,1983,"Comedy,Romance",6.5,772.0
90159,tt0092147,Vamp,Vamp,1986,"Comedy,Fantasy,Horror",7.0,6.0
96437,tt0098577,VampiresKiss,Vampire's Kiss,1988,"Comedy,Horror",3.9,412.0
2176099,tt1666186,VampiresSuck,Vampires Suck,2010,Comedy,,
324842,tt0338526,VanHelsing,Van Helsing,2004,"Action,Adventure,Fantasy",8.3,15.0
271522,tt0283111,VanWilder,Van Wilder,2002,"Comedy,Romance",7.2,40.0
249111,tt0259711,VanillaSky,Vanilla Sky,2001,"Fantasy,Mystery,Romance",6.3,9.0
426210,tt0443274,VantagePoint,Vantage Point,2008,"Action,Crime,Drama",3.4,5.0
135758,tt0139699,VarsityBlues,Varsity Blues,1999,"Comedy,Drama,Romance",5.6,17.0
117709,tt0120434,VegasVacation,Vegas Vacation,1997,Comedy,6.8,10.0
118077,tt0120879,VelvetGoldmine,Velvet Goldmine,1998,"Drama,Music",5.2,316.0
368438,tt0383694,VeraDrake,Vera Drake,2004,"Crime,Drama",6.6,13.0
3015326,tt2771372,VeronicaMars,Veronica Mars,2014,"Crime,Drama,Mystery",,
183998,tt0190865,VerticalLimit,Vertical Limit,2000,"Action,Adventure,Drama",4.6,12229.0
51407,tt0052357,Vertigo,Vertigo,1958,"Mystery,Romance,Thriller",5.7,7.0
121085,tt0124198,VeryBadThings,Very Bad Things,1998,"Comedy,Crime,Thriller",4.9,10.0
94292,tt0096378,Vibes,Vibes,1988,"Adventure,Comedy,Romance",6.1,15.0
478878,tt0497465,VickyCristinaBarcelona,Vicky Cristina Barcelona,2008,"Comedy,Drama,Romance",5.6,5.0
83050,tt0084865,VictorVictoria,Victor Victoria,1982,"Comedy,Music,Musical",7.7,1531.0
84683,tt0086541,Videodrome,Videodrome,1983,"Horror,Sci-Fi,Thriller",6.4,149.0
92227,tt0094271,ViolentShit,Violent Shit,1989,Horror,6.8,6.0
421001,tt0437954,VirginTerritory,Virgin Territory,2007,"Adventure,Comedy,History",7.2,14.0
159062,tt0164221,VirtualSexuality,Virtual Sexuality,1999,"Comedy,Drama,Romance",6.6,49.0
808332,tt0833557,Visioneers,Visioneers,2008,"Comedy,Drama,Sci-Fi",7.1,170.0
278395,tt0290329,VisitorQ,Bijitâ Q,2001,"Comedy,Drama,Horror",8.2,63.0
75300,tt0076890,VivaKnievel,Viva Knievel!,1977,"Action,Adventure,Biography",6.0,150.0
58832,tt0059956,VivaMaria,Viva Maria!,1965,"Adventure,Comedy,Romance",5.6,225.0
63910,tt0065184,VivaMax,Viva Max,1969,Comedy,4.4,19.0
424870,tt0441909,Volver,Volver,2006,"Comedy,Drama",4.5,18.0
58762,tt0059885,VonRyansExpress,Von Ryan's Express,1965,"Action,Adventure,War",6.5,39.0
109247,tt0111653,WagonsEast,Wagons East,1994,"Adventure,Comedy,Western",5.8,16.0
1820273,tt1296899,WakeWood,Wake Wood,2009,"Drama,Horror,Thriller",,
161037,tt0166396,WakingNedDevine,Waking Ned,1998,Comedy,4.6,5.0
857388,tt0884224,WarInc,"War, Inc.",2008,"Action,Comedy,Thriller",7.2,20.0
2323024,tt1820488,WarWitch,Rebelle,2012,"Drama,War",,
2100788,tt1588173,WarmBodies,Warm Bodies,2013,"Comedy,Horror,Romance",,
269840,tt0281364,Wasabi,Wasabi,2001,"Action,Comedy,Crime",8.5,519.0
2043635,tt1528840,WastingAway,Wasting Away,2009,Drama,,
393204,tt0409459,Watchmen,Watchmen,2009,"Action,Drama,Mystery",4.9,14.0
65241,tt0066550,WatermelonMan,Watermelon Man,1970,Comedy,5.1,294.0
112397,tt0114898,Waterworld,Waterworld,1995,"Action,Adventure,Sci-Fi",7.4,40.0
94338,tt0096426,Waxwork,Waxwork,1988,"Comedy,Horror",6.1,17.0
103505,tt0105793,WaynesWorld,Wayne's World,1992,"Comedy,Music",7.5,6.0
735901,tt0758794,WeAreMarshall,We Are Marshall,2006,"Drama,Sport",7.0,7.0
266033,tt0277434,WeWereSoldiers,We Were Soldiers,2002,"Action,Drama,History",6.8,39.0
380345,tt0396269,WeddingCrashers,Wedding Crashers,2005,"Comedy,Romance",9.3,12.0
100998,tt0103239,Wedlock,Wedlock,1991,"Action,Crime,Drama",6.6,5.0
88359,tt0090305,WeirdScience,Weird Science,1985,"Comedy,Romance,Sci-Fi",6.8,2193.0
69483,tt0070909,Westworld,Westworld,1973,"Action,Sci-Fi,Thriller",6.9,71.0
233787,tt0243655,WetHotAmericanSummer,Wet Hot American Summer,2001,"Comedy,Romance",3.5,230.0
285967,tt0298228,WhaleRider,Whale Rider,2002,"Drama,Family",8.2,9.0
101000,tt0103241,WhatAboutBob,What About Bob?,1991,Comedy,6.5,34.0
118086,tt0120889,WhatDreamsMayCome,What Dreams May Come,1998,"Drama,Fantasy,Romance",5.6,241.0
468356,tt0486674,WhatJustHappened,What Just Happened,2008,"Comedy,Drama",6.6,9.0
156098,tt0161081,WhatLiesBeneath,What Lies Beneath,2000,"Drama,Fantasy,Horror",7.2,12.0
106206,tt0108550,WhatsEatingGilbertGrape,What's Eating Gilbert Grape,1993,Drama,8.8,6.0
747416,tt0770703,WhatsYourNumber,What's Your Number?,2011,"Comedy,Romance",8.6,8.0
96494,tt0098635,WhenHarryMetSally,When Harry Met Sally...,1989,"Comedy,Drama,Romance",7.4,36.0
112415,tt0114916,WhenNightIsFalling,When Night Is Falling,1995,"Drama,Romance",7.1,7.0
80022,tt0081747,WhenTimeRanOut,When Time Ran Out...,1980,"Action,Adventure,Drama",5.7,83.0
380347,tt0396271,WhenWillIBeLoved,When Will I Be Loved,2004,"Drama,Thriller",8.1,117.0
1724080,tt1196144,WhereAreWeGoing,Doko ni iku no?,2008,\N,,
63933,tt0065207,WhereEaglesDare,Where Eagles Dare,1968,"Action,Adventure,War",5.9,670.0
112423,tt0114924,WhileYouWereSleeping,While You Were Sleeping,1995,"Comedy,Drama,Romance",6.6,15.0
1701107,tt1172233,WhipIt,Whip It,2009,"Drama,Sport",,
231299,tt0241073,WhisperingCorridors,Yeogo goedam,1998,"Drama,Horror,Mystery",7.7,78.0
366507,tt0381707,WhiteChicks,White Chicks,2004,"Comedy,Crime",8.6,717.0
46829,tt0047673,WhiteChristmas,White Christmas,1954,"Comedy,Musical,Romance",6.8,20.0
2200972,tt1691928,WhiteDwarf,White Dwarf,2014,"Comedy,Drama",,
2802570,tt2334879,WhiteHouseDown,White House Down,2013,"Action,Drama,Thriller",,
112427,tt0114928,WhiteMansBurden,White Man's Burden,1995,"Drama,Thriller",7.4,90.0
103524,tt0105812,WhiteMenCantJump,White Men Can't Jump,1992,"Comedy,Drama,Sport",6.3,53.0
271550,tt0283139,WhiteOleander,White Oleander,2002,Drama,7.2,26.0
94350,tt0096438,WhoFramedRogerRabbit,Who Framed Roger Rabbit,1988,"Adventure,Animation,Comedy",6.0,21.0
311261,tt0324554,WickerPark,Wicker Park,2004,"Drama,Mystery,Romance",7.5,160.0
2024239,tt1508702,Widow,Widow,2009,Thriller,,
468621,tt0486946,WildHogs,Wild Hogs,2007,"Action,Adventure,Comedy",3.5,62.0
15270,tt0015498,WildOranges,Wild Oranges,1924,"Drama,Romance",5.6,76.0
20285,tt0020589,WildOrchids,Wild Orchids,1929,"Drama,Romance",7.6,22.0
118088,tt0120891,WildWildWest,Wild Wild West,1999,"Action,Comedy,Sci-Fi",8.0,6.0
94358,tt0096446,Willow,Willow,1988,"Action,Adventure,Drama",6.1,33.0
42397,tt0043137,Winchester73,Winchester '73,1950,"Action,Drama,Western",6.4,24.0
235602,tt0245562,Windtalkers,Windtalkers,2002,"Action,Drama,War",4.2,56.0
1915907,tt1396557,WinnebagoMan,Winnebago Man,2009,"Biography,Comedy,Documentary",,
78460,tt0080139,WinterKills,Winter Kills,1979,"Comedy,Drama,Mystery",5.6,54.0
1918939,tt1399683,WintersBone,Winter's Bone,2010,"Drama,Mystery",,
117792,tt0120524,Wishmaster,Wishmaster,1997,"Fantasy,Horror",6.8,604.0
62062,tt0063285,WitchfinderGeneral,Witchfinder General,1968,"Biography,Drama,Horror",3.5,1022.0
2630597,tt2140671,Wither,Vittra,2012,"Horror,Thriller",,
106238,tt0108583,Wittgenstein,Wittgenstein,1993,"Biography,Comedy,Drama",3.8,1756.0
399878,tt0416315,WolfCreek,Wolf Creek,2005,"Horror,Thriller",7.5,10.0
81561,tt0083336,Wolfen,Wolfen,1981,"Horror,Thriller",4.8,1781.0
1743566,tt1216520,Womb,Womb,2010,"Drama,Romance,Sci-Fi",,
178565,tt0185014,WonderBoys,Wonder Boys,2000,"Comedy,Drama",6.3,18.0
65271,tt0066580,Woodstock,Woodstock,1970,"Documentary,History,Music",6.0,401.0
374907,tt0390632,WordWars,Word Wars,2004,"Comedy,Documentary",7.8,8.0
792043,tt0816711,WorldWarZ,World War Z,2013,"Action,Adventure,Horror",6.1,8.0
1787959,tt1262981,WorldsGreatestDad,World's Greatest Dad,2009,"Comedy,Drama",,
2495932,tt1999995,WouldYouRather,Would You Rather,2012,"Horror,Thriller",,
459132,tt0477139,WristcuttersALoveStory,Wristcutters: A Love Story,2006,"Comedy,Drama,Fantasy",8.5,6.0
118094,tt0120901,WrongfullyAccused,Wrongfully Accused,1998,"Action,Comedy,Thriller",6.8,168.0
2728687,tt2251662,WuDang,Da Wu Dang zhi tian di mi ma,2012,Action,,
278400,tt0290334,X2XMenUnited,X2,2003,"Action,Sci-Fi,Thriller",8.0,107.0
118096,tt0120903,XMen,X-Men,2000,"Action,Adventure,Sci-Fi",6.4,261.0
